,reviewID,sentenceID,review,target,category,polarity
359,1398844,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,"wines,wines","DRINKS#QUALITY,DRINKS#PRICES","negative,negative"
360,1398844,1398844:4,Service is not what one would expect from a joint in this price category.,Service,SERVICE#GENERAL,negative
361,1398844,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... ",NULL,SERVICE#GENERAL,negative
362,1398844,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,SERVICE#GENERAL,negative
363,1398844,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.","food,Teodora","FOOD#QUALITY,RESTAURANT#GENERAL","positive,negative"
364,1404042,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,"meals,rosemary or orange flavoring","FOOD#QUALITY,FOOD#QUALITY","negative,negative"
365,1404042,1404042:2,Fish was overdone.,Fish,FOOD#QUALITY,negative
366,1404042,1404042:3,"Cute place, nice wait staff but would never go there again.","wait staff,place,place","SERVICE#GENERAL,AMBIENCE#GENERAL,RESTAURANT#GENERAL","positive,positive,negative"
367,1404042,1404042:4,Someone else recommended the dessert - we also left that.,dessert,FOOD#QUALITY,negative
368,1404042,1404042:5,One of us actually liked the expresso - that's it.,expresso,DRINKS#QUALITY,positive
369,1404042,1404042:6,"Skip this restaurant, it's a big disappointment.",restaurant,RESTAURANT#GENERAL,negative
370,1410878,1410878:0,Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,Myagi,RESTAURANT#GENERAL,positive
371,1410878,1410878:1,I've never had bad service and the fish is fresh and delicious.,"service,fish","SERVICE#GENERAL,FOOD#QUALITY","positive,positive"
372,1410878,1410878:2,Their tuna tartar appetizer is to die for.,tuna tartar appetizer,FOOD#QUALITY,positive
373,1413697,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza,FOOD#QUALITY,positive
374,1413697,1413697:1,It is simply amazing.,NULL,FOOD#QUALITY,positive
375,1413697,1413697:2,The place is so cool and the service is prompt and curtious.,"service,place","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive"
376,1413697,1413697:3,I highly recommend to anyone to give this place a try.,place,RESTAURANT#GENERAL,positive
377,1413697,1413697:4,You will find yourself returning quite often.,NULL,RESTAURANT#GENERAL,positive
378,1417496,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"food,service,atmosphere","FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive"
379,1417496,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,FOOD#QUALITY,positive
380,1417496,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,AMBIENCE#GENERAL,positive
381,1417496,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","service,staff","SERVICE#GENERAL,SERVICE#GENERAL","positive,positive"
382,1417496,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.","meal,restaurant","FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive"
383,1417496,1417496:5,Beautiful experience.,NULL,RESTAURANT#GENERAL,positive
384,1430994,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,"view,service,ambiance","LOCATION#GENERAL,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive"
385,1430994,1430994:1,The staff offers impeccable service.,staff,SERVICE#GENERAL,positive
386,1430994,1430994:2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque,FOOD#STYLE_OPTIONS,positive
387,1430994,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,"New England Chowder,Lobster Bisque","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
388,1430994,1430994:5,It was divine melts in your mouth.,NULL,FOOD#QUALITY,positive
389,1430994,1430994:6,My boyfriend had Prime Rib it was good .,Prime Rib,FOOD#QUALITY,positive
390,1430994,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,bottles of Korbett,DRINKS#STYLE_OPTIONS,positive
391,1430994,1430994:9,It's cuz it's so good you need to taste it!!! ,NULL,FOOD#QUALITY,positive
392,1430994,1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,NULL,RESTAURANT#GENERAL,positive
393,1431154,1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,FOOD#QUALITY,positive
394,1431154,1431154:1,If you like spicy food get the chicken vindaloo.,chicken vindaloo,FOOD#QUALITY,positive
395,1431154,1431154:2,It's very spicy but not offensive.,NULL,FOOD#QUALITY,positive
396,1431154,1431154:3,We will definitely go back.,NULL,RESTAURANT#GENERAL,positive
397,1432551,1432551:0,Go to Volare for 1st class service and terrific food.,"service,food","SERVICE#GENERAL,FOOD#QUALITY","positive,positive"
398,1432551,1432551:1,The portions are large and the servers always surprise us with a different starter.,"portions,servers","FOOD#STYLE_OPTIONS,SERVICE#GENERAL","positive,positive"
399,1432551,1432551:2,The wine list is excellent.,wine list,DRINKS#STYLE_OPTIONS,positive
400,1439875,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,"food,selection of wines,Chef's tasting menu","FOOD#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#QUALITY","positive,positive,positive"
401,1439875,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","service,place,place","SERVICE#GENERAL,AMBIENCE#GENERAL,RESTAURANT#MISCELLANEOUS","positive,negative,positive"
402,1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"food,prixe fixe tasting menu,prixe fixe tasting menu,NULL","FOOD#PRICES,FOOD#QUALITY,FOOD#PRICES,SERVICE#GENERAL","negative,positive,positive,positive"
403,1439875,1439875:5,Please be aware that it's CASH or AMEX only!,NULL,RESTAURANT#MISCELLANEOUS,neutral
404,1448587,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.","food,lemon salad","FOOD#QUALITY,FOOD#QUALITY","neutral,negative"
405,1448587,1448587:1,The menu is very limited - i think we counted 4 or 5 entrees.,menu,FOOD#STYLE_OPTIONS,negative
406,1448587,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino,FOOD#QUALITY,negative
407,1448587,1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",decor,AMBIENCE#GENERAL,neutral
408,1448587,1448587:4,Problem is nothing at Prune is particularly memorable.,Prune,RESTAURANT#GENERAL,negative
409,1448587,1448587:5,No plans to return anytime soon.,NULL,RESTAURANT#GENERAL,negative
410,1451107,1451107:0,This place is so much fun.,place,AMBIENCE#GENERAL,positive
411,1451107,1451107:1,Our family never expected such incredible entertainment in a restaurant.,restaurant,RESTAURANT#GENERAL,positive
412,1451107,1451107:4,Our food was great too!,food,FOOD#QUALITY,positive
413,1451107,1451107:5,And really large portions.,portions,FOOD#STYLE_OPTIONS,positive
414,1451107,1451107:6,The staff was the friendliest that have seen in New York.,staff,SERVICE#GENERAL,positive
415,1451107,1451107:7,We will go back every time we are in the City.,NULL,RESTAURANT#GENERAL,positive
416,1451109,1451109:0,If you want something really different than try Jekyll and Hyde.,Jekyll and Hyde,RESTAURANT#GENERAL,positive
417,1451109,1451109:1,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,NULL,AMBIENCE#GENERAL,positive
418,1451109,1451109:2,The food was pretty tradional but it was hot and good with large portions.,"food,portions","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
419,1451109,1451109:3,I highly recommend it.,NULL,RESTAURANT#GENERAL,positive
420,1457607,1457607:0,The place is a lot of fun.,place,AMBIENCE#GENERAL,positive
421,1457607,1457607:1,My six year old loved it.,NULL,RESTAURANT#GENERAL,positive
422,1457607,1457607:2,The characters really make for an enjoyable experience.,characters,AMBIENCE#GENERAL,positive
423,1457607,1457607:3,"The food however, is what one might expect.",food,FOOD#QUALITY,negative
424,1457607,1457607:4,It is very overpriced and not very tasty.,"NULL,NULL","FOOD#QUALITY,FOOD#PRICES","negative,negative"
425,1457607,1457607:5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",Jeckll and Hydes,RESTAURANT#GENERAL,positive
426,1457607,1457607:6,We had a good time.,NULL,RESTAURANT#GENERAL,positive
427,1459569,1459569:0,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,NULL,SERVICE#GENERAL,negative
428,1459569,1459569:1,Service was slow had to wait to order and get food although not crowded.,Service,SERVICE#GENERAL,negative
429,1459569,1459569:2,Drinks way over priced.,Drinks,DRINKS#PRICES,negative
430,1459569,1459569:3,Food was good not great not worth the wait or another visit,"Food,NULL","FOOD#QUALITY,RESTAURANT#GENERAL","neutral,negative"
431,1460715,1460715:0,Great pizza for lunch place.,pizza,FOOD#QUALITY,positive
432,1460715,1460715:1,Service was quick.,Service,SERVICE#GENERAL,positive
433,1460715,1460715:2,The pizza was great.,pizza,FOOD#QUALITY,positive
434,1460715,1460715:3,And it was quick which is very important.,NULL,SERVICE#GENERAL,positive
435,1460715,1460715:4,Have the iced tea.,iced tea,DRINKS#QUALITY,positive
436,1460715,1460715:5,It was wonderful.,NULL,DRINKS#QUALITY,positive
437,1470286,1470286:0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","fish,service","FOOD#QUALITY,SERVICE#GENERAL","positive,positive"
438,1470286,1470286:1,Delivery is fast too.,Delivery,SERVICE#GENERAL,positive
439,1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.","service,seating,Delivery,sushi","SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive,positive"
440,1470286,1470286:3,A little overpriced but worth it once you take a bite.,"NULL,NULL","FOOD#PRICES,FOOD#QUALITY","negative,positive"
441,1470334,1470334:1,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel,FOOD#QUALITY,positive
442,1470334,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.","bagels,bagels","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
443,1470334,1470334:3,They have a huge selection of different cream cheeses and all of their salads are great.,"salads,cream cheeses","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
444,1470334,1470334:4,The lox is always fresh too.,lox,FOOD#QUALITY,positive
445,1470334,1470334:5,Highly recommended to all!,NULL,RESTAURANT#GENERAL,positive
446,1471273,1471273:2,Not impressed with the food.,food,FOOD#QUALITY,negative
447,1471273,1471273:3,Prices too high for this cramped and unappealing resturant.,"resturant,resturant","RESTAURANT#PRICES,AMBIENCE#GENERAL","negative,negative"
448,1471273,1471273:4,Zero ambiance to boot.,ambiance,AMBIENCE#GENERAL,negative
449,1476493,1476493:0,I thought this place was totally overrated.,place,RESTAURANT#GENERAL,negative
450,1476493,1476493:1,Everything we had was good or ok....but definitely nothing great.,NULL,RESTAURANT#GENERAL,neutral
451,1476493,1476493:2,"The ambience was nice, but service wasn't so great.","ambience,service","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,negative"
452,1476493,1476493:3,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices.","NULL,NULL","RESTAURANT#GENERAL,RESTAURANT#PRICES","negative,negative"
453,1477631,1477631:0,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,Shabu-Shabu Restaurant,RESTAURANT#GENERAL,positive
454,1477631,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,"food,feel","FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive"
455,1477631,1477631:2,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu,FOOD#QUALITY,positive
456,1486041,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,AMBIENCE#GENERAL,positive
457,1486041,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,"owner,staff,ambiance","RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,AMBIENCE#GENERAL","positive,positive,positive"
458,1486041,1486041:2,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","menu,NULL,NULL","FOOD#STYLE_OPTIONS,FOOD#QUALITY,FOOD#STYLE_OPTIONS","negative,positive,positive"
459,1486041,1486041:3,I must give it Yon out of Yon stars!,NULL,RESTAURANT#GENERAL,positive
460,1486041,1486041:4,Taxan delicious!,Taxan,FOOD#QUALITY,positive
461,1490757,1490757:0,"This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!",NULL,RESTAURANT#GENERAL,positive
462,1490757,1490757:2,The prices were CHEAP compared to the quality of service and food.,"NULL,service,food","RESTAURANT#PRICES,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive"
463,1490757,1490757:3,"We liked it so much, that we will always make it a point to dine here when we visit New York.",NULL,RESTAURANT#GENERAL,positive
464,1496205,1496205:1,The location and ambience is Ok but the food is what makes up for it.,"location,ambience,food","LOCATION#GENERAL,AMBIENCE#GENERAL,FOOD#QUALITY","neutral,neutral,positive"
465,1496205,1496205:2,There is a lot of variety even for people who eat vegetarian like me.,NULL,FOOD#STYLE_OPTIONS,positive
466,1496205,1496205:3,Try green curry with vegetables.,green curry with vegetables,FOOD#QUALITY,positive
467,1496205,1496205:4,"The quantity is also very good, you will come out satisfied.",NULL,FOOD#STYLE_OPTIONS,positive
468,1496205,1496205:5,"The service is ok, some of the people didn't get what they asked for.",service,SERVICE#GENERAL,neutral
469,1496707,1496707:0,I was there on sat. for my birthday and we had an excellent time.,NULL,RESTAURANT#GENERAL,positive
470,1496707,1496707:1,I had the best ravioli ever.,ravioli,FOOD#QUALITY,positive
471,1496707,1496707:2,The wine the service was very good too.,"wine,service","DRINKS#QUALITY,SERVICE#GENERAL","positive,positive"
472,1496707,1496707:3,Moderate prices.,NULL,RESTAURANT#PRICES,neutral
473,1496707,1496707:4,A little noise but I think that was because of our party!,NULL,AMBIENCE#GENERAL,neutral
474,1500453,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,"trattoria,trattoria","AMBIENCE#GENERAL,RESTAURANT#GENERAL","positive,positive"
475,1500453,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.","food,dishes,specials,regular menu-fare","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive"
476,1500453,1500453:3,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.","parmesean porcini souffle,lamb glazed with balsamic vinegar","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
477,1500453,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","candle-light,food,service,tables","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,negative"
478,1500453,1500453:5,A guaranteeed delight!,NULL,RESTAURANT#GENERAL,positive
479,1506491,1506491:0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.","food,wine,food,wine","FOOD#QUALITY,DRINKS#QUALITY,FOOD#PRICES,DRINKS#PRICES","positive,positive,positive,positive"
480,1506491,1506491:1,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.","marinara/arrabiatta sauce,mozzarella en Carozza,NULL","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive"
481,1506491,1506491:2,Check out the secret back room.,back room,AMBIENCE#GENERAL,positive
482,1506491,1506491:4,I pray it stays open forever.,NULL,RESTAURANT#GENERAL,positive
483,1506491,1506491:5,Thank You Emilio.,Emilio,RESTAURANT#GENERAL,positive
484,1538149,1538149:0,"I found the food, service and value exceptional everytime I have been there.","food,service,NULL","FOOD#QUALITY,SERVICE#GENERAL,RESTAURANT#PRICES","positive,positive,positive"
485,1538149,1538149:1,The food was authentic.,food,FOOD#QUALITY,positive
486,1538149,1538149:2,I felt as though I were eating in Paris.,NULL,FOOD#QUALITY,positive
487,1538149,1538149:3,The service was excellent - friendly and attentive.,service,SERVICE#GENERAL,positive
488,1538149,1538149:4,The prices are wonderfully low.,NULL,RESTAURANT#PRICES,positive
489,1538149,1538149:5,Very good wine choices.,wine choices,DRINKS#STYLE_OPTIONS,positive
490,1543345,1543345:1,Who has room for Cheesesticks with the best pizza in NYC!,pizza,FOOD#QUALITY,positive
491,1543345,1543345:2,Get the pepperoni - YUM - and a family style salad.,"pepperoni,family style salad","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
492,1543345,1543345:3,Great staff.,staff,SERVICE#GENERAL,positive
493,1543345,1543345:4,Always great service!,service,SERVICE#GENERAL,positive
494,1543345,1543345:5,I go twice a month!,NULL,RESTAURANT#GENERAL,positive
495,1543345,1543345:6,Fantastic!,NULL,RESTAURANT#GENERAL,positive
496,1561259,1561259:0,"The food is good, I can't lie.",food,FOOD#QUALITY,positive
497,1561259,1561259:1,But the staff was so horrible to us.,staff,SERVICE#GENERAL,negative
498,1561259,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,"hostess,waitress","SERVICE#GENERAL,SERVICE#GENERAL","negative,negative"
499,1561259,1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,SERVICE#GENERAL,negative
500,1561259,1561259:4,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.","place,food,service","RESTAURANT#PRICES,FOOD#QUALITY,SERVICE#GENERAL","negative,positive,negative"
501,1561259,1561259:5,Save yourself the time and trouble and skip this one!,NULL,RESTAURANT#GENERAL,negative
502,1572027,1572027:1,Amma is nothing special.,Amma,RESTAURANT#GENERAL,neutral
503,1572027,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,"dishes,dishes","FOOD#QUALITY,FOOD#PRICES","negative,negative"
504,1572027,1572027:4,Will not be back.,NULL,RESTAURANT#GENERAL,negative
505,1572033,1572033:0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","vegetarian dishes,non-veg selections","FOOD#QUALITY,FOOD#QUALITY","negative,positive"
506,1572033,1572033:1,Decor is nice though service can be spotty.,"Decor,service","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,negative"
507,1572033,1572033:2,This place is always packed.,place,RESTAURANT#MISCELLANEOUS,neutral
508,1572033,1572033:4,"Most importantly, food is excellent.",food,FOOD#QUALITY,positive
509,1572033,1572033:5,Try the sea bass.,sea bass,FOOD#QUALITY,positive
510,1572033,1572033:6,Highly recommended.,NULL,RESTAURANT#GENERAL,positive
511,1573534,1573534:0,First of all Dal Bukhara Rocks.,Dal Bukhara,FOOD#QUALITY,positive
512,1573534,1573534:3,I am happy i did the food was awsome.,food,FOOD#QUALITY,positive
513,1573534,1573534:4,JUST AWSOME.,NULL,FOOD#QUALITY,positive
514,1573534,1573534:5,and yes Dal Bukhara is so dam good and so are all the kababs.,"kababs,Dal Bukhara","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
515,1573534,1573534:7,but overall i give it a 10,NULL,RESTAURANT#GENERAL,positive
516,1573534,1573534:8,10,NULL,RESTAURANT#GENERAL,positive
517,1577714,1577714:1,Haru on Park S is simply disgusting.,Haru on Park S,RESTAURANT#GENERAL,negative
518,1577714,1577714:2,The fish was not fresh and the rice tasted old and stale.,"fish,rice","FOOD#QUALITY,FOOD#QUALITY","negative,negative"
519,1577714,1577714:3,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi,FOOD#QUALITY,negative
520,1577714,1577714:4,Will never be back.,NULL,RESTAURANT#GENERAL,negative
521,1586174,1586174:0,honestly the worst sushi my husband and i had in our entire lives.,sushi,FOOD#QUALITY,negative
522,1586174,1586174:2,not sure why this restaurant would be rated that highly.,restaurant,RESTAURANT#GENERAL,negative
523,1586174,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,all-u-can-eat sushi,FOOD#QUALITY,negative
524,1586174,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ","menu,ingredients,fish,rice","FOOD#STYLE_OPTIONS,FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","negative,negative,negative,negative"
525,1586174,1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ","soy sauce,rice","FOOD#QUALITY,FOOD#QUALITY","negative,negative"
526,1586174,1586174:6,the waitstaffs are nice though.,waitstaffs,SERVICE#GENERAL,positive
527,1586174,1586174:7,wont come back again for sure!,NULL,RESTAURANT#GENERAL,negative
528,1603698,1603698:0,I have been to Roth's twice and both times were very disappointing.,Roth's,RESTAURANT#GENERAL,negative
529,1603698,1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",service,SERVICE#GENERAL,negative
530,1603698,1603698:3,They wouldnt even let me finish my glass of wine before offering another.,NULL,SERVICE#GENERAL,negative
531,1603698,1603698:4,Much of the time it seems like they do not care about you.,NULL,SERVICE#GENERAL,negative
532,1603698,1603698:5,"The dinner was ok, nothing I would have again.",dinner,FOOD#QUALITY,negative
533,1603698,1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",eggs benedict,FOOD#QUALITY,negative
534,1606837,1606837:0,This was a great surprise.,NULL,RESTAURANT#GENERAL,positive
535,1606837,1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,"meal,room,NULL","FOOD#QUALITY,AMBIENCE#GENERAL,LOCATION#GENERAL","positive,positive,positive"
536,1606837,1606837:2,The service was attentive.,service,SERVICE#GENERAL,positive
537,1606837,1606837:3,I look forward to eating here again,NULL,RESTAURANT#GENERAL,positive
538,1609375,1609375:0,Planet Thai is great!,Planet Thai,RESTAURANT#GENERAL,positive
539,1609375,1609375:1,"We love the food, drinks, and atmosphere!","food,drinks,atmosphere","FOOD#QUALITY,DRINKS#QUALITY,AMBIENCE#GENERAL","positive,positive,positive"
540,1609375,1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!","svc,restaurant","SERVICE#GENERAL,RESTAURANT#GENERAL","negative,positive"
541,1609375,1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!","Pad Thai,NULL","FOOD#QUALITY,RESTAURANT#PRICES","positive,positive"
542,1609375,1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!","portions,food,NULL","FOOD#STYLE_OPTIONS,FOOD#QUALITY,RESTAURANT#PRICES","positive,positive,positive"
543,1611489,1611489:0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",NULL,SERVICE#GENERAL,negative
544,1611489,1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.","sandwiches,sandwiches","FOOD#STYLE_OPTIONS,FOOD#PRICES","negative,negative"
545,1611489,1611489:2,"Overall, not worth the money.","NULL,NULL","RESTAURANT#GENERAL,RESTAURANT#PRICES","negative,negative"
546,1611489,1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.","atmosphere,NULL","AMBIENCE#GENERAL,RESTAURANT#GENERAL","positive,negative"
547,1615322,1615322:1,Chennai Garden is my favorite Indian restaurant in the city.,Chennai Garden,RESTAURANT#GENERAL,positive
548,1615322,1615322:2,They have authentic Indian at amazin prices.,"Indian,Indian","FOOD#QUALITY,FOOD#PRICES","positive,positive"
549,1615322,1615322:3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes,FOOD#STYLE_OPTIONS,negative
550,1615322,1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,AMBIENCE#GENERAL,negative
551,1615322,1615322:5,It's a rather cramped and busy restaurant and it closes early.,"restaurant,restaurant","RESTAURANT#MISCELLANEOUS,AMBIENCE#GENERAL","negative,negative"
552,1623276,1623276:0,Patroon features a nice cigar bar and has great staff.,"cigar bar,staff","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive"
553,1623276,1623276:1,The food is tasty and portion sizes are appropriate.,"food,portion sizes","FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive"
554,1623276,1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant,RESTAURANT#MISCELLANEOUS,positive
555,1623276,1623276:3,Not a great place for family or general dining.,place,RESTAURANT#MISCELLANEOUS,negative
556,1626564,1626564:0,LLOOVVE THIS PLACE.,PLACE,RESTAURANT#GENERAL,positive
557,1626564,1626564:1,Food is excellent.,Food,FOOD#QUALITY,positive
558,1626564,1626564:2,Fish is so very fresh.,Fish,FOOD#QUALITY,positive
559,1626564,1626564:3,Waitstaff are very friendly.,Waitstaff,SERVICE#GENERAL,positive
560,1626564,1626564:4,Love YUKA.,YUKA,RESTAURANT#GENERAL,positive
561,1632445,1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,"seafood,Mermaid Inn","FOOD#QUALITY,RESTAURANT#GENERAL","positive,positive"
562,1632445,1632445:1,The menu is limited but almost all of the dishes are excellent.,"menu,dishes","FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,positive"
563,1632445,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,"lobster sandwich,spaghetti with Scallops and Shrimp","FOOD#QUALITY,FOOD#QUALITY","positive,positive"
564,1632445,1632445:3,The service is good and ambience is good for a date or group outing.,"service,ambience","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive"
565,1632445,1632445:4,The only fallback on this restaurant is the prices.,restaurant,RESTAURANT#PRICES,negative
566,1632445,1632445:5,"Even though its good seafood, the prices are too high.","seafood,seafood","FOOD#QUALITY,FOOD#PRICES","positive,negative"
567,1632445,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,"lobster sandwich,lobster sandwich,lobster sandwich","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,negative,negative"
568,1632929,1632929:2,We were very pleasantly surprised.,NULL,RESTAURANT#GENERAL,positive
569,1632929,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","food,halibut special,steak,service","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive,positive"
570,1632929,1632929:4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,SERVICE#GENERAL,positive
571,1632929,1632929:5,Truly the mark of an attentive waiter.,waiter,SERVICE#GENERAL,positive
572,1632929,1632929:6,I highly recommend the restaurant based on our experience last night.,restaurant,RESTAURANT#GENERAL,positive
573,1642666,1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods.,foods,FOOD#QUALITY,negative
574,1642666,1642666:1,We thought that this place is using too much of MSG cooking in the foods.,foods,FOOD#QUALITY,negative
575,1642666,1642666:3,"They don't concern much of customer's health, just want to make money.",NULL,RESTAURANT#GENERAL,negative
576,1642666,1642666:4,please don't fool us.,NULL,RESTAURANT#GENERAL,negative
